flag,area,confirmed,suspected,cured,dead
450500,北海市,7,0,0,0
450600,防城港市,2,0,0,0
450900,玉林市,1,0,0,0
451000,百色市,2,0,0,0
451200,河池市,3,0,0,0
460000,海南省,22,0,0,0
460100,海口市,3,0,0,0
460200,三亚市,8,0,0,0
460400,儋州市,3,0,0,0
469006,万宁市,5,0,0,0
469023,澄迈县,1,0,0,0
469024,临高县,1,0,0,0
469028,陵水黎族自治县,1,0,0,0
500000,重庆市,75,0,0,0
500101,万州区,13,0,0,0
500102,涪陵区,1,0,0,0
500104,大渡口区,4,0,0,0
500105,江北区,2,0,0,0
500107,九龙坡区,3,0,0,0
500111,大足区,1,0,0,0
500112,渝北区,4,0,0,0
500115,长寿区,5,0,0,0
500117,合川区,2,0,0,0
500118,永川区,3,0,0,0
500120,璧山区,2,0,0,0
500151,铜梁区,1,0,0,0
500154,开州区,4,0,0,0
500155,梁平区,1,0,0,0
500229,城口县,1,0,0,0
500230,丰都县,1,0,0,0
500231,垫江县,2,0,0,0
500233,忠县,5,0,0,0
500235,云阳县,4,0,0,0
500236,奉节县,3,0,0,0
500237,巫山县,3,0,0,0
500238,巫溪县,3,0,0,0
500240,石柱土家族自治县,3,0,0,0
500241,秀山土家族苗族自治县,1,0,0,0
510000,四川省,44,0,0,0
510100,成都市,22,0,0,0
510300,自贡市,1,0,0,0
510500,泸州市,2,0,0,0
510600,德阳市,1,0,0,0
510700,绵阳市,5,0,0,0
510900,遂宁市,2,0,0,0
511000,内江市,1,0,0,0
511100,乐山市,1,0,0,0
511181,峨眉山市,1,0,0,0
511300,南充市,2,0,0,0
511600,广安市,2,0,0,0
511700,达州市,1,0,0,0
511800,雅安市,1,0,0,0
513300,甘孜藏族自治州,2,0,0,0
520000,贵州省,5,0,0,0
520100,贵阳市,1,0,0,0
520600,铜仁市,2,0,0,0
522300,黔西南布依族苗族自治州,1,0,0,0
522700,黔南布依族苗族自治州,1,0,0,0
530000,云南省,11,0,0,0
530100,昆明市,4,0,0,0
530300,曲靖市,1,0,0,0
530400,玉溪市,1,0,0,0
530700,丽江市,2,0,0,0
532500,红河哈尼族彝族自治州,1,0,0,0
532800,西双版纳傣族自治州,1,0,0,0
532900,大理白族自治州,1,0,0,0
610000,陕西省,15,0,0,0
620000,甘肃省,7,0,0,0
620100,兰州市,4,0,0,0
620400,白银市,1,0,0,0
621100,定西市,1,0,0,0
622900,临夏回族自治州,1,0,0,0
630000,青海省,1,0,0,0
630100,西宁市,1,0,0,0
640000,宁夏回族自治区,4,1,0,0
640100,银川市,2,1,0,0
640400,固原市,1,0,0,0
640500,中卫市,1,0,0,0
650000,新疆维吾尔自治区,4,0,0,0
650100,乌鲁木齐市,3,0,0,0
654000,伊犁哈萨克自治州,1,0,0,0
710000,台湾省,3,0,0,0
810000,香港特别行政区,5,0,0,0
820000,澳门特别行政区,2,0,0,0
000000,全国,1976,147,47,56
