flag,area,confirmed,suspected,cured,dead
320300,徐州市,3,0,0,0
320400,常州市,6,0,0,0
320500,苏州市,8,0,1,0
320600,南通市,4,0,0,0
320700,连云港市,3,0,0,0
320800,淮安市,2,0,0,0
320900,盐城市,1,0,0,0
321000,扬州市,4,0,0,0
321100,镇江市,2,0,0,0
321200,泰州市,2,0,0,0
321300,宿迁市,1,0,0,0
330000,浙江省,128,0,1,0
330100,杭州市,27,0,0,0
330200,宁波市,13,0,0,0
330300,温州市,32,0,1,0
330400,嘉兴市,8,0,0,0
330500,湖州市,3,0,0,0
330600,绍兴市,6,0,0,0
330700,金华市,5,0,0,0
330800,衢州市,5,0,0,0
330900,舟山市,4,0,0,0
331000,台州市,22,0,0,0
331100,丽水市,3,0,0,0
340000,安徽省,70,0,0,0
340100,合肥市,13,0,0,0
340200,芜湖市,6,0,0,0
340300,蚌埠市,3,0,0,0
340400,淮南市,2,0,0,0
340500,马鞍山市,7,0,0,0
340600,淮北市,1,0,0,0
340700,铜陵市,3,0,0,0
340800,安庆市,8,0,0,0
341000,黄山市,1,0,0,0
341100,滁州市,2,0,0,0
341200,阜阳市,10,0,0,0
341300,宿州市,3,0,0,0
341500,六安市,3,0,0,0
341600,亳州市,6,0,0,0
341700,池州市,1,0,0,0
341800,宣城市,1,0,0,0
350000,福建省,35,39,0,0
350100,福州市,13,19,0,0
350200,厦门市,4,3,0,0
350300,莆田市,1,8,0,0
350400,三明市,4,3,0,0
350500,泉州市,5,3,0,0
350600,漳州市,4,0,0,0
350700,南平市,1,1,0,0
350800,龙岩市,0,2,0,0
350900,宁德市,3,0,0,0
360000,江西省,48,0,0,0
360100,南昌市,8,0,0,0
360200,景德镇市,2,0,0,0
360300,萍乡市,2,0,0,0
360400,九江市,4,0,0,0
360500,新余市,3,0,0,0
360700,赣州市,7,0,0,0
360800,吉安市,3,0,0,0
360900,宜春市,6,0,0,0
361000,抚州市,7,0,0,0
361100,上饶市,6,0,0,0
370000,山东省,63,33,0,0
370100,济南市,7,0,0,0
370200,青岛市,10,17,0,0
370300,淄博市,2,0,0,0
370400,枣庄市,0,2,0,0
370600,烟台市,4,0,0,0
370700,潍坊市,3,0,0,0
370800,济宁市,5,0,0,0
370900,泰安市,0,1,0,0
371000,威海市,7,5,0,0
371100,日照市,5,0,0,0
371300,临沂市,7,0,0,0
371400,德州市,6,2,0,0
371500,聊城市,1,1,0,0
371600,滨州市,3,1,0,0
371700,菏泽市,3,4,0,0
410000,河南省,128,18,0,1
410100,郑州市,29,0,0,0
410200,开封市,1,0,0,0
410300,洛阳市,2,0,0,0
410400,平顶山市,5,0,0,0
410500,安阳市,7,0,0,0
410600,鹤壁市,2,0,0,0
410700,新乡市,4,0,0,0
411000,许昌市,1,0,0,0
411100,漯河市,6,0,0,0
411200,三门峡市,3,0,0,0
411300,南阳市,19,0,0,1
411400,商丘市,6,0,0,0
411500,信阳市,23,0,0,0
411600,周口市,11,0,0,0
411700,驻马店市,9,0,0,0
420000,湖北省,1423,0,44,76
420100,武汉市,698,0,42,63
420200,黄石市,36,0,0,1
420300,十堰市,40,0,0,0
420500,宜昌市,31,0,0,1
420600,襄阳市,36,0,0,0
420700,鄂州市,20,0,0,0
420800,荆门市,90,0,0,3
420900,孝感市,100,0,0,1
421000,荆州市,47,0,0,2
421100,黄冈市,154,0,2,4
421200,咸宁市,64,0,0,0
421300,随州市,52,0,0,0
422800,恩施土家族苗族自治州,25,0,0,0
429004,仙桃市,12,0,0,0
429005,潜江市,5,0,0,1
429006,天门市,13,0,0,0
430000,湖南省,100,0,0,0
430100,长沙市,22,0,0,0
430200,株洲市,5,0,0,0
430300,湘潭市,4,0,0,0
430400,衡阳市,4,0,0,0
430500,邵阳市,8,0,0,0
430600,岳阳市,7,0,0,0
430700,常德市,12,0,0,0
430900,益阳市,7,0,0,0
431000,郴州市,6,0,0,0
431100,永州市,4,0,0,0
431200,怀化市,11,0,0,0
431300,娄底市,7,0,0,0
433100,湘西土家族苗族自治州,3,0,0,0
440000,广东省,146,0,2,0
440100,广州市,39,0,0,0
440200,韶关市,4,0,0,0
440300,深圳市,36,0,2,0
440400,珠海市,12,0,0,0
440500,汕头市,2,0,0,0
440600,佛山市,14,0,0,0
440800,湛江市,5,0,0,0
441200,肇庆市,4,0,0,0
441300,惠州市,8,0,0,0
441400,梅州市,1,0,0,0
441500,汕尾市,1,0,0,0
441700,阳江市,8,0,0,0
441800,清远市,3,0,0,0
441900,东莞市,2,0,0,0
442000,中山市,4,0,0,0
445200,揭阳市,3,0,0,0
450000,广西壮族自治区,46,0,0,0
450100,南宁市,5,0,0,0
450200,柳州市,6,0,0,0
450300,桂林市,14,0,0,0
450400,梧州市,2,0,0,0
450500,北海市,9,0,0,0
450600,防城港市,3,0,0,0
450900,玉林市,2,0,0,0
451000,百色市,2,0,0,0
451200,河池市,3,0,0,0
460000,海南省,31,0,0,1
460100,海口市,6,0,0,0
460200,三亚市,10,0,0,0
460400,儋州市,4,0,0,0
469006,万宁市,7,0,0,0
469023,澄迈县,2,0,0,0
469024,临高县,1,0,0,0
469028,陵水黎族自治县,1,0,0,0
500000,重庆市,110,0,0,0
500101,万州区,14,0,0,0
500102,涪陵区,1,0,0,0
500104,大渡口区,6,0,0,0
500105,江北区,3,0,0,0
500107,九龙坡区,4,0,0,0
500110,綦江区,1,0,0,0
500111,大足区,1,0,0,0
500112,渝北区,5,0,0,0
500113,巴南区,1,0,0,0
500115,长寿区,6,0,0,0
500116,江津区,2,0,0,0
500117,合川区,3,0,0,0
500118,永川区,3,0,0,0
500120,璧山区,3,0,0,0
500151,铜梁区,1,0,0,0
500152,潼南区,2,0,0,0
500154,开州区,7,0,0,0
500155,梁平区,1,0,0,0
500229,城口县,1,0,0,0
500230,丰都县,3,0,0,0
500231,垫江县,4,0,0,0
500233,忠县,6,0,0,0
500235,云阳县,8,0,0,0
500236,奉节县,3,0,0,0
500237,巫山县,5,0,0,0
500238,巫溪县,5,0,0,0
500240,石柱土家族自治县,3,0,0,0
500241,秀山土家族苗族自治县,1,0,0,0
510000,四川省,69,0,0,0
510100,成都市,33,0,0,0
510300,自贡市,2,0,0,0
510500,泸州市,3,0,0,0
510600,德阳市,1,0,0,0
510700,绵阳市,7,0,0,0
510900,遂宁市,2,0,0,0
511000,内江市,1,0,0,0
511100,乐山市,1,0,0,0
511181,峨眉山市,1,0,0,0
511300,南充市,2,0,0,0
511500,宜宾市,1,0,0,0
511600,广安市,6,0,0,0
511700,达州市,3,0,0,0
511800,雅安市,1,0,0,0
512000,资阳市,2,0,0,0
513300,甘孜藏族自治州,2,0,0,0
513400,凉山彝族自治州,1,0,0,0
520000,贵州省,7,3,0,0
520100,贵阳市,1,1,0,0
520200,六盘水市,1,0,0,0
520600,铜仁市,2,0,0,0
522300,黔西南布依族苗族自治州,1,0,0,0
522700,黔南布依族苗族自治州,2,2,0,0
530000,云南省,19,36,0,0
530100,昆明市,7,0,0,0
530300,曲靖市,1,0,0,0
530400,玉溪市,1,0,0,0
530500,保山市,2,0,0,0
530600,昭通市,1,0,0,0
530700,丽江市,2,0,0,0
532500,红河哈尼族彝族自治州,1,0,0,0
532800,西双版纳傣族自治州,1,0,0,0
532900,大理白族自治州,1,0,0,0
533100,德宏傣族景颇族自治州,2,0,0,0
610000,陕西省,22,0,0,0
620000,甘肃省,14,0,0,0
620100,兰州市,8,0,0,0
620400,白银市,1,0,0,0
620700,张掖市,1,0,0,0
621100,定西市,1,0,0,0
621200,陇南市,1,0,0,0
622900,临夏回族自治州,2,0,0,0
630000,青海省,4,0,0,0
630100,西宁市,4,0,0,0
640000,宁夏回族自治区,7,0,0,0
640100,银川市,5,0,0,0
640400,固原市,1,0,0,0
640500,中卫市,1,0,0,0
650000,新疆维吾尔自治区,5,0,0,0
650100,乌鲁木齐市,4,0,0,0
654000,伊犁哈萨克自治州,1,0,0,0
710000,台湾省,4,0,0,0
810000,香港特别行政区,8,0,0,0
820000,澳门特别行政区,5,0,0,0
000000,全国,2765,284,49,81
