provinceName,cityName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
广东省,深圳,436,0,11,0,134,0,4,0,28:35.1
广东省,广州,436,0,11,0,112,0,1,0,28:35.1
广东省,珠海,436,0,11,0,34,0,1,0,28:35.1
广东省,佛山,436,0,11,0,33,0,1,0,28:35.1
广东省,惠州,436,0,11,0,20,0,1,0,28:35.1
广东省,中山,436,0,11,0,18,0,0,0,28:35.1
广东省,东莞,436,0,11,0,16,0,0,0,28:35.1
广东省,汕头,436,0,11,0,12,0,0,0,28:35.1
广东省,湛江,436,0,11,0,11,0,1,0,28:35.1
广东省,阳江,436,0,11,0,10,0,0,0,28:35.1
广东省,肇庆,436,0,11,0,6,0,0,0,28:35.1
广东省,清远,436,0,11,0,6,0,1,0,28:35.1
广东省,揭阳,436,0,11,0,6,0,0,0,28:35.1
广东省,梅州,436,0,11,0,5,0,0,0,28:35.1
广东省,韶关,436,0,11,0,4,0,0,0,28:35.1
广东省,汕尾,436,0,11,0,3,0,0,0,28:35.1
广东省,茂名,436,0,11,0,3,0,0,0,28:35.1
广东省,江门,436,0,11,0,2,0,0,0,28:35.1
广东省,河源,436,0,11,0,1,0,0,0,28:35.1
湖北省,武汉,5806,0,141,204,2639,0,95,159,16:44.8
湖北省,黄冈,5806,0,141,204,573,0,6,12,16:44.8
湖北省,孝感,5806,0,141,204,541,0,2,9,16:44.8
湖北省,襄阳,5806,0,141,204,286,0,0,0,16:44.8
湖北省,随州,5806,0,141,204,228,0,0,0,16:44.8
湖北省,荆门,5806,0,141,204,227,0,0,5,16:44.8
湖北省,荆州,5806,0,141,204,221,0,6,3,16:44.8
湖北省,鄂州,5806,0,141,204,189,0,0,6,16:44.8
湖北省,黄石,5806,0,141,204,168,0,0,1,16:44.8
湖北省,宜昌,5806,0,141,204,167,0,0,1,16:44.8
湖北省,咸宁,5806,0,141,204,166,0,0,0,16:44.8
湖北省,十堰,5806,0,141,204,150,0,0,0,16:44.8
湖北省,仙桃,5806,0,141,204,90,0,0,1,16:44.8
湖北省,恩施州,5806,0,141,204,75,0,0,0,16:44.8
湖北省,天门,5806,0,141,204,67,0,0,6,16:44.8
湖北省,潜江,5806,0,141,204,12,0,0,1,16:44.8
湖北省,神农架林区,5806,0,141,204,7,0,2,0,16:44.8
湖北省,武汉,5806,0,136,204,2639,0,95,159,15:34.7
湖北省,黄冈,5806,0,136,204,573,0,6,12,15:34.7
湖北省,孝感,5806,0,136,204,541,0,2,9,15:34.7
湖北省,襄阳,5806,0,136,204,286,0,0,0,15:34.7
湖北省,随州,5806,0,136,204,228,0,0,0,15:34.7
湖北省,荆门,5806,0,136,204,227,0,0,5,15:34.7
湖北省,荆州,5806,0,136,204,221,0,6,3,15:34.7
湖北省,鄂州,5806,0,136,204,189,0,0,6,15:34.7
湖北省,黄石,5806,0,136,204,168,0,0,1,15:34.7
湖北省,宜昌,5806,0,136,204,167,0,0,1,15:34.7
湖北省,咸宁,5806,0,136,204,166,0,0,0,15:34.7
湖北省,十堰,5806,0,136,204,150,0,0,0,15:34.7
湖北省,仙桃,5806,0,136,204,90,0,0,1,15:34.7
湖北省,恩施州,5806,0,136,204,75,0,0,0,15:34.7
湖北省,天门,5806,0,136,204,67,0,0,6,15:34.7
湖北省,潜江,5806,0,136,204,12,0,0,1,15:34.7
湖北省,神农架林区,5806,0,136,204,7,0,2,0,15:34.7
湖北省,武汉,5806,0,136,204,2639,0,95,159,03:43.2
湖北省,黄冈,5806,0,136,204,573,0,6,12,03:43.2
湖北省,孝感,5806,0,136,204,541,0,2,9,03:43.2
湖北省,襄阳,5806,0,136,204,286,0,0,0,03:43.2
湖北省,随州,5806,0,136,204,228,0,0,0,03:43.2
湖北省,荆门,5806,0,136,204,227,0,0,5,03:43.2
湖北省,荆州,5806,0,136,204,221,0,1,3,03:43.2
湖北省,鄂州,5806,0,136,204,189,0,0,6,03:43.2
湖北省,黄石,5806,0,136,204,168,0,0,1,03:43.2
湖北省,宜昌,5806,0,136,204,167,0,0,1,03:43.2
湖北省,咸宁,5806,0,136,204,166,0,0,0,03:43.2
湖北省,十堰,5806,0,136,204,150,0,0,0,03:43.2
湖北省,仙桃,5806,0,136,204,90,0,0,1,03:43.2
湖北省,恩施州,5806,0,136,204,75,0,0,0,03:43.2
湖北省,天门,5806,0,136,204,67,0,0,6,03:43.2
湖北省,潜江,5806,0,136,204,12,0,0,1,03:43.2
湖北省,神农架林区,5806,0,136,204,7,0,2,0,03:43.2
江苏省,苏州,168,0,5,0,32,0,2,0,33:59.0
江苏省,南京,168,0,5,0,25,0,2,0,33:59.0
江苏省,徐州,168,0,5,0,20,0,0,0,33:59.0
江苏省,常州,168,0,5,0,13,0,0,0,33:59.0
江苏省,无锡,168,0,5,0,12,0,0,0,33:59.0
江苏省,泰州,168,0,5,0,12,0,0,0,33:59.0
江苏省,南通,168,0,5,0,10,0,0,0,33:59.0
江苏省,淮安,168,0,5,0,10,0,0,0,33:59.0
江苏省,连云港,168,0,5,0,9,0,1,0,33:59.0
江苏省,扬州,168,0,5,0,8,0,0,0,33:59.0
江苏省,盐城,168,0,5,0,8,0,0,0,33:59.0
江苏省,宿迁,168,0,5,0,7,0,0,0,33:59.0
江苏省,镇江,168,0,5,0,2,0,0,0,33:59.0
内蒙古自治区,包头,20,0,1,0,3,0,0,0,53:12.0
内蒙古自治区,鄂尔多斯,20,0,1,0,3,0,0,0,53:12.0
内蒙古自治区,呼和浩特,20,0,1,0,2,0,0,0,53:12.0
内蒙古自治区,锡林郭勒盟,20,0,1,0,2,0,0,0,53:12.0
内蒙古自治区,赤峰,20,0,1,0,2,0,0,0,53:12.0
内蒙古自治区,巴彦淖尔,20,0,1,0,2,0,0,0,53:12.0
内蒙古自治区,乌兰察布,20,0,1,0,2,0,0,0,53:12.0
内蒙古自治区,呼伦贝尔,20,0,1,0,1,0,1,0,53:12.0
内蒙古自治区,兴安盟,20,0,1,0,1,0,0,0,53:12.0
内蒙古自治区,通辽,20,0,1,0,1,0,0,0,53:12.0
贵州省,六盘水,29,0,2,0,8,0,0,0,46:30.9
贵州省,黔南州,29,0,2,0,4,0,0,0,46:30.9
贵州省,贵阳,29,0,2,0,4,0,1,0,46:30.9
贵州省,遵义,29,0,2,0,4,0,0,0,46:30.9
贵州省,铜仁,29,0,2,0,3,0,1,0,46:30.9
贵州省,毕节,29,0,2,0,3,0,0,0,46:30.9
贵州省,黔东南州,29,0,2,0,2,0,0,0,46:30.9
贵州省,黔西南州,29,0,2,0,1,0,0,0,46:30.9
云南省,昆明,83,0,1,0,25,0,0,0,35:23.3
云南省,西双版纳,83,0,1,0,12,0,0,0,35:23.3
云南省,丽江,83,0,1,0,6,0,0,0,35:23.3
云南省,玉溪,83,0,1,0,6,0,0,0,35:23.3
云南省,保山,83,0,1,0,6,0,0,0,35:23.3
云南省,大理,83,0,1,0,6,0,0,0,35:23.3
云南省,昭通,83,0,1,0,6,0,0,0,35:23.3
云南省,曲靖,83,0,1,0,5,0,0,0,35:23.3
云南省,红河,83,0,1,0,4,0,1,0,35:23.3
云南省,普洱,83,0,1,0,4,0,0,0,35:23.3
云南省,德宏,83,0,1,0,3,0,0,0,35:23.3
新疆维吾尔自治区,乌鲁木齐,17,0,0,0,8,0,0,0,39:48.8
新疆维吾尔自治区,伊犁州,17,0,0,0,5,0,0,0,39:48.8
新疆维吾尔自治区,吐鲁番,17,0,0,0,1,0,0,0,39:48.8
新疆维吾尔自治区,胡杨河,17,0,0,0,1,0,0,0,39:48.8
新疆维吾尔自治区,石河子,17,0,0,0,1,0,0,0,39:48.8
新疆维吾尔自治区,阿克苏,17,0,0,0,1,0,0,0,39:48.8
上海市,外地来沪人员,135,0,9,1,62,0,5,1,36:28.9
上海市,浦东新区,135,0,9,1,25,0,0,0,36:28.9
上海市,静安区,135,0,9,1,8,0,0,0,36:28.9
上海市,长宁区,135,0,9,1,6,0,0,0,36:28.9
上海市,徐汇区,135,0,9,1,5,0,0,0,36:28.9
上海市,闵行区,135,0,9,1,5,0,0,0,36:28.9
上海市,奉贤区,135,0,9,1,5,0,0,0,36:28.9
上海市,虹口区,135,0,9,1,4,0,0,0,36:28.9
上海市,黄浦区,135,0,9,1,4,0,0,0,36:28.9
上海市,松江区,135,0,9,1,3,0,0,0,36:28.9
上海市,青浦区,135,0,9,1,2,0,0,0,36:28.9
上海市,宝山区,135,0,9,1,2,0,0,0,36:28.9
上海市,嘉定区,135,0,9,1,2,0,0,0,36:28.9
上海市,杨浦区,135,0,9,1,1,0,0,0,36:28.9
上海市,金山区,135,0,9,1,1,0,0,0,36:28.9
新疆维吾尔自治区,乌鲁木齐,17,0,0,0,8,0,0,0,35:22.3
新疆维吾尔自治区,伊犁州,17,0,0,0,5,0,0,0,35:22.3
新疆维吾尔自治区,吐鲁番,17,0,0,0,1,0,0,0,35:22.3
新疆维吾尔自治区,第七师,17,0,0,0,1,0,0,0,35:22.3
新疆维吾尔自治区,石河子,17,0,0,0,1,0,0,0,35:22.3
新疆维吾尔自治区,阿克苏,17,0,0,0,1,0,0,0,35:22.3
浙江省,温州,538,0,11,0,227,0,7,0,34:15.6
浙江省,杭州,538,0,11,0,85,0,0,0,34:15.6
浙江省,台州,538,0,11,0,81,0,1,0,34:15.6
浙江省,宁波,538,0,11,0,46,0,1,0,34:15.6
浙江省,金华,538,0,11,0,27,0,0,0,34:15.6
浙江省,绍兴,538,0,11,0,23,0,0,0,34:15.6
浙江省,嘉兴,538,0,11,0,16,0,0,0,34:15.6
浙江省,衢州,538,0,11,0,12,0,0,0,34:15.6
浙江省,舟山,538,0,11,0,7,0,1,0,34:15.6
浙江省,丽水,538,0,11,0,7,0,1,0,34:15.6
浙江省,湖州,538,0,11,0,6,0,0,0,34:15.6
云南省,昆明,83,0,1,0,24,0,0,0,11:30.0
云南省,西双版纳,83,0,1,0,12,0,0,0,11:30.0
云南省,丽江,83,0,1,0,6,0,0,0,11:30.0
云南省,玉溪,83,0,1,0,6,0,0,0,11:30.0
云南省,保山,83,0,1,0,6,0,0,0,11:30.0
云南省,大理,83,0,1,0,6,0,0,0,11:30.0
云南省,曲靖,83,0,1,0,5,0,0,0,11:30.0
云南省,红河,83,0,1,0,4,0,1,0,11:30.0
云南省,昭通,83,0,1,0,4,0,0,0,11:30.0
云南省,普洱,83,0,1,0,4,0,0,0,11:30.0
云南省,德宏,83,0,1,0,3,0,0,0,11:30.0
海南省,三亚,52,0,1,1,14,0,1,0,03:38.9
海南省,海口,52,0,1,1,9,0,0,0,03:38.9
海南省,万宁,52,0,1,1,8,0,0,0,03:38.9
海南省,儋州,52,0,1,1,5,0,0,0,03:38.9
海南省,琼海,52,0,1,1,4,0,0,0,03:38.9
海南省,陵水,52,0,1,1,3,0,0,0,03:38.9
海南省,澄迈,52,0,1,1,2,0,0,1,03:38.9
海南省,临高,52,0,1,1,2,0,0,0,03:38.9
海南省,东方,52,0,1,1,1,0,0,0,03:38.9
海南省,琼中,52,0,1,1,1,0,0,0,03:38.9
海南省,定安,52,0,1,1,1,0,0,0,03:38.9
海南省,昌江,52,0,1,1,1,0,0,0,03:38.9
海南省,乐东,52,0,1,1,1,0,0,0,03:38.9
贵州省,六盘水,29,0,1,0,8,0,0,0,57:55.8
贵州省,黔南州,29,0,1,0,4,0,0,0,57:55.8
贵州省,贵阳,29,0,1,0,4,0,1,0,57:55.8
贵州省,遵义,29,0,1,0,4,0,0,0,57:55.8
贵州省,铜仁,29,0,1,0,3,0,0,0,57:55.8
贵州省,毕节,29,0,1,0,3,0,0,0,57:55.8
贵州省,黔东南州,29,0,1,0,2,0,0,0,57:55.8
贵州省,黔西南州,29,0,1,0,1,0,0,0,57:55.8
贵州省,六盘水,29,0,1,0,8,0,0,0,56:41.1
贵州省,黔南州,29,0,1,0,4,0,0,0,56:41.1
贵州省,贵阳,29,0,1,0,4,0,1,0,56:41.1
贵州省,铜仁,29,0,1,0,3,0,0,0,56:41.1
贵州省,黔西南州,29,0,1,0,1,0,0,0,56:41.1
贵州省,遵义,29,0,1,0,1,0,0,0,56:41.1
贵州省,黔东南州,29,0,1,0,1,0,0,0,56:41.1
贵州省,毕节,29,0,1,0,1,0,0,0,56:41.1
广东省,深圳,436,0,10,0,134,0,4,0,54:19.2
广东省,广州,436,0,10,0,112,0,1,0,54:19.2
广东省,珠海,436,0,10,0,34,0,1,0,54:19.2
广东省,佛山,436,0,10,0,33,0,0,0,54:19.2
广东省,惠州,436,0,10,0,20,0,1,0,54:19.2
广东省,中山,436,0,10,0,18,0,0,0,54:19.2
广东省,东莞,436,0,10,0,16,0,0,0,54:19.2
广东省,汕头,436,0,10,0,12,0,0,0,54:19.2
广东省,湛江,436,0,10,0,11,0,1,0,54:19.2
广东省,阳江,436,0,10,0,10,0,0,0,54:19.2
广东省,肇庆,436,0,10,0,6,0,0,0,54:19.2
广东省,清远,436,0,10,0,6,0,1,0,54:19.2
广东省,揭阳,436,0,10,0,6,0,0,0,54:19.2
广东省,梅州,436,0,10,0,5,0,0,0,54:19.2
广东省,韶关,436,0,10,0,4,0,0,0,54:19.2
广东省,汕尾,436,0,10,0,3,0,0,0,54:19.2
广东省,茂名,436,0,10,0,3,0,0,0,54:19.2
广东省,江门,436,0,10,0,2,0,0,0,54:19.2
广东省,河源,436,0,10,0,1,0,0,0,54:19.2
广东省,深圳,436,0,10,0,134,0,4,0,53:11.1
广东省,广州,436,0,10,0,106,0,1,0,53:11.1
广东省,佛山,436,0,10,0,32,0,0,0,53:11.1
广东省,珠海,436,0,10,0,26,0,1,0,53:11.1
广东省,中山,436,0,10,0,18,0,0,0,53:11.1
广东省,惠州,436,0,10,0,17,0,1,0,53:11.1
广东省,东莞,436,0,10,0,16,0,0,0,53:11.1
广东省,汕头,436,0,10,0,12,0,0,0,53:11.1
广东省,湛江,436,0,10,0,11,0,1,0,53:11.1
广东省,阳江,436,0,10,0,10,0,0,0,53:11.1
广东省,肇庆,436,0,10,0,6,0,0,0,53:11.1
广东省,清远,436,0,10,0,6,0,1,0,53:11.1
广东省,揭阳,436,0,10,0,6,0,0,0,53:11.1
广东省,梅州,436,0,10,0,5,0,0,0,53:11.1
广东省,韶关,436,0,10,0,4,0,0,0,53:11.1
广东省,汕尾,436,0,10,0,3,0,0,0,53:11.1
广东省,茂名,436,0,10,0,3,0,0,0,53:11.1
广东省,河源,436,0,10,0,1,0,0,0,53:11.1
广东省,江门,436,0,10,0,1,0,0,0,53:11.1
内蒙古自治区,包头,20,0,0,0,3,0,0,0,37:19.2
内蒙古自治区,鄂尔多斯,20,0,0,0,3,0,0,0,37:19.2
内蒙古自治区,呼和浩特,20,0,0,0,2,0,0,0,37:19.2
内蒙古自治区,锡林郭勒盟,20,0,0,0,2,0,0,0,37:19.2
内蒙古自治区,赤峰,20,0,0,0,2,0,0,0,37:19.2
内蒙古自治区,巴彦淖尔,20,0,0,0,2,0,0,0,37:19.2
内蒙古自治区,乌兰察布,20,0,0,0,2,0,0,0,37:19.2
内蒙古自治区,呼伦贝尔,20,0,0,0,1,0,1,0,37:19.2
内蒙古自治区,兴安盟,20,0,0,0,1,0,0,0,37:19.2
内蒙古自治区,通辽,20,0,0,0,1,0,0,0,37:19.2
北京市,海淀区,139,0,5,1,27,0,0,0,36:06.6
北京市,朝阳区,139,0,5,1,24,0,0,0,36:06.6
北京市,大兴区,139,0,5,1,17,0,2,0,36:06.6
北京市,西城区,139,0,5,1,16,0,0,0,36:06.6
北京市,昌平区,139,0,5,1,12,0,0,0,36:06.6
北京市,通州区,139,0,5,1,12,0,0,0,36:06.6
北京市,外地来京人员,139,0,5,1,11,0,2,0,36:06.6
北京市,丰台区,139,0,5,1,11,0,0,0,36:06.6
北京市,东城区,139,0,5,1,3,0,0,0,36:06.6
北京市,石景山区,139,0,5,1,2,0,0,0,36:06.6
北京市,顺义区,139,0,5,1,2,0,0,0,36:06.6
北京市,门头沟区,139,0,5,1,1,0,0,0,36:06.6
北京市,怀柔区,139,0,5,1,1,0,0,0,36:06.6
北京市,海淀区,132,0,5,1,26,0,0,0,34:52.1
北京市,朝阳区,132,0,5,1,24,0,0,0,34:52.1
北京市,西城区,132,0,5,1,16,0,0,0,34:52.1
北京市,大兴区,132,0,5,1,16,0,2,0,34:52.1
北京市,昌平区,132,0,5,1,12,0,0,0,34:52.1
北京市,通州区,132,0,5,1,12,0,0,0,34:52.1
北京市,外地来京人员,132,0,5,1,11,0,2,0,34:52.1
北京市,丰台区,132,0,5,1,11,0,0,0,34:52.1
北京市,东城区,132,0,5,1,3,0,0,0,34:52.1
北京市,石景山区,132,0,5,1,2,0,0,0,34:52.1
北京市,顺义区,132,0,5,1,2,0,0,0,34:52.1
北京市,门头沟区,132,0,5,1,1,0,0,0,34:52.1
北京市,怀柔区,132,0,5,1,1,0,0,0,34:52.1
浙江省,温州,537,0,10,0,227,0,7,0,18:43.8
浙江省,杭州,537,0,10,0,85,0,0,0,18:43.8
浙江省,台州,537,0,10,0,81,0,1,0,18:43.8
浙江省,宁波,537,0,10,0,46,0,0,0,18:43.8
浙江省,金华,537,0,10,0,27,0,0,0,18:43.8
浙江省,绍兴,537,0,10,0,23,0,0,0,18:43.8
浙江省,嘉兴,537,0,10,0,16,0,0,0,18:43.8
浙江省,衢州,537,0,10,0,12,0,0,0,18:43.8
浙江省,舟山,537,0,10,0,7,0,1,0,18:43.8
浙江省,丽水,537,0,10,0,7,0,1,0,18:43.8
浙江省,湖州,537,0,10,0,6,0,0,0,18:43.8
云南省,昆明,83,0,1,0,24,0,0,0,59:21.0
云南省,西双版纳,83,0,1,0,12,0,0,0,59:21.0
云南省,丽江,83,0,1,0,6,0,0,0,59:21.0
云南省,玉溪,83,0,1,0,6,0,0,0,59:21.0
云南省,保山,83,0,1,0,6,0,0,0,59:21.0
云南省,大理,83,0,1,0,6,0,0,0,59:21.0
云南省,曲靖,83,0,1,0,5,0,0,0,59:21.0
云南省,红河,83,0,1,0,4,0,0,0,59:21.0
云南省,昭通,83,0,1,0,4,0,0,0,59:21.0
云南省,普洱,83,0,1,0,4,0,0,0,59:21.0
云南省,德宏,83,0,1,0,3,0,0,0,59:21.0
重庆市,万州区,211,0,1,0,29,0,0,0,49:03.7
重庆市,开州区,211,0,1,0,16,0,0,0,49:03.7
重庆市,云阳县,211,0,1,0,15,0,0,0,49:03.7
重庆市,忠县,211,0,1,0,12,0,0,0,49:03.7
重庆市,渝北区,211,0,1,0,10,0,0,0,49:03.7
重庆市,巫溪县,211,0,1,0,10,0,0,0,49:03.7
重庆市,两江新区,211,0,1,0,9,0,0,0,49:03.7
重庆市,长寿区,211,0,1,0,9,0,0,0,49:03.7
重庆市,江北区,211,0,1,0,8,0,0,0,49:03.7
重庆市,九龙坡区,211,0,1,0,8,0,0,0,49:03.7
重庆市,垫江县,211,0,1,0,8,0,0,0,49:03.7
重庆市,石柱县,211,0,1,0,8,0,0,0,49:03.7
重庆市,大渡口区,211,0,1,0,6,0,0,0,49:03.7
重庆市,合川区,211,0,1,0,6,0,0,0,49:03.7
重庆市,璧山区,211,0,1,0,6,0,0,0,49:03.7
重庆市,巫山县,211,0,1,0,6,0,1,0,49:03.7
重庆市,渝中区,211,0,1,0,6,0,0,0,49:03.7
重庆市,奉节县,211,0,1,0,5,0,0,0,49:03.7
重庆市,綦江区,211,0,1,0,4,0,0,0,49:03.7
重庆市,大足区,211,0,1,0,4,0,0,0,49:03.7
重庆市,江津区,211,0,1,0,3,0,0,0,49:03.7
重庆市,永川区,211,0,1,0,3,0,0,0,49:03.7
重庆市,丰都县,211,0,1,0,3,0,0,0,49:03.7
重庆市,南岸区,211,0,1,0,3,0,0,0,49:03.7
重庆市,铜梁区,211,0,1,0,2,0,0,0,49:03.7
重庆市,潼南区,211,0,1,0,2,0,0,0,49:03.7
重庆市,梁平区,211,0,1,0,2,0,0,0,49:03.7
重庆市,黔江区,211,0,1,0,2,0,0,0,49:03.7
重庆市,涪陵区,211,0,1,0,1,0,0,0,49:03.7
重庆市,巴南区,211,0,1,0,1,0,0,0,49:03.7
重庆市,城口县,211,0,1,0,1,0,0,0,49:03.7
重庆市,秀山县,211,0,1,0,1,0,0,0,49:03.7
重庆市,武隆区,211,0,1,0,1,0,0,0,49:03.7
重庆市,荣昌区,211,0,1,0,1,0,0,0,49:03.7
重庆市,万州区,206,0,1,0,29,0,0,0,47:53.9
重庆市,开州区,206,0,1,0,16,0,0,0,47:53.9
重庆市,云阳县,206,0,1,0,15,0,0,0,47:53.9
重庆市,忠县,206,0,1,0,12,0,0,0,47:53.9
重庆市,渝北区,206,0,1,0,10,0,0,0,47:53.9
重庆市,巫溪县,206,0,1,0,10,0,0,0,47:53.9
重庆市,两江新区,206,0,1,0,9,0,0,0,47:53.9
重庆市,长寿区,206,0,1,0,9,0,0,0,47:53.9
重庆市,江北区,206,0,1,0,8,0,0,0,47:53.9
重庆市,九龙坡区,206,0,1,0,8,0,0,0,47:53.9
重庆市,垫江县,206,0,1,0,8,0,0,0,47:53.9
重庆市,石柱县,206,0,1,0,8,0,0,0,47:53.9
重庆市,大渡口区,206,0,1,0,6,0,0,0,47:53.9
重庆市,合川区,206,0,1,0,6,0,0,0,47:53.9
重庆市,璧山区,206,0,1,0,6,0,0,0,47:53.9
重庆市,巫山县,206,0,1,0,6,0,1,0,47:53.9
重庆市,渝中区,206,0,1,0,6,0,0,0,47:53.9
重庆市,奉节县,206,0,1,0,5,0,0,0,47:53.9
重庆市,綦江区,206,0,1,0,4,0,0,0,47:53.9
重庆市,大足区,206,0,1,0,4,0,0,0,47:53.9
重庆市,江津区,206,0,1,0,3,0,0,0,47:53.9
重庆市,永川区,206,0,1,0,3,0,0,0,47:53.9
重庆市,丰都县,206,0,1,0,3,0,0,0,47:53.9
重庆市,南岸区,206,0,1,0,3,0,0,0,47:53.9
重庆市,铜梁区,206,0,1,0,2,0,0,0,47:53.9
重庆市,潼南区,206,0,1,0,2,0,0,0,47:53.9
重庆市,梁平区,206,0,1,0,2,0,0,0,47:53.9
重庆市,黔江区,206,0,1,0,2,0,0,0,47:53.9
重庆市,涪陵区,206,0,1,0,1,0,0,0,47:53.9
重庆市,巴南区,206,0,1,0,1,0,0,0,47:53.9
重庆市,城口县,206,0,1,0,1,0,0,0,47:53.9
重庆市,秀山县,206,0,1,0,1,0,0,0,47:53.9
重庆市,武隆区,206,0,1,0,1,0,0,0,47:53.9
重庆市,荣昌区,206,0,1,0,1,0,0,0,47:53.9
山东省,临沂,184,0,2,0,23,0,0,0,21:35.8
山东省,青岛,184,0,2,0,21,0,1,0,21:35.8
山东省,威海,184,0,2,0,19,0,0,0,21:35.8
山东省,烟台,184,0,2,0,18,0,0,0,21:35.8
山东省,济南,184,0,2,0,16,0,0,0,21:35.8
山东省,德州,184,0,2,0,16,0,1,0,21:35.8
山东省,日照,184,0,2,0,9,0,0,0,21:35.8
山东省,滨州,184,0,2,0,9,0,0,0,21:35.8
山东省,枣庄,184,0,2,0,9,0,0,0,21:35.8
山东省,淄博,184,0,2,0,9,0,0,0,21:35.8
山东省,潍坊,184,0,2,0,8,0,0,0,21:35.8
山东省,济宁,184,0,2,0,8,0,0,0,21:35.8
山东省,菏泽,184,0,2,0,8,0,0,0,21:35.8
山东省,聊城,184,0,2,0,7,0,0,0,21:35.8
山东省,泰安,184,0,2,0,4,0,0,0,21:35.8
山东省,临沂,178,0,2,0,23,0,0,0,19:16.4
山东省,青岛,178,0,2,0,21,0,1,0,19:16.4
山东省,威海,178,0,2,0,19,0,0,0,19:16.4
山东省,烟台,178,0,2,0,18,0,0,0,19:16.4
山东省,济南,178,0,2,0,16,0,0,0,19:16.4
山东省,德州,178,0,2,0,16,0,1,0,19:16.4
山东省,日照,178,0,2,0,9,0,0,0,19:16.4
山东省,滨州,178,0,2,0,9,0,0,0,19:16.4
山东省,枣庄,178,0,2,0,9,0,0,0,19:16.4
山东省,淄博,178,0,2,0,9,0,0,0,19:16.4
山东省,潍坊,178,0,2,0,8,0,0,0,19:16.4
山东省,济宁,178,0,2,0,8,0,0,0,19:16.4
山东省,菏泽,178,0,2,0,8,0,0,0,19:16.4
山东省,聊城,178,0,2,0,7,0,0,0,19:16.4
山东省,泰安,178,0,2,0,4,0,0,0,19:16.4
重庆市,万州区,206,0,1,0,28,0,0,0,11:05.4
重庆市,开州区,206,0,1,0,16,0,0,0,11:05.4
重庆市,云阳县,206,0,1,0,15,0,0,0,11:05.4
重庆市,忠县,206,0,1,0,12,0,0,0,11:05.4
重庆市,渝北区,206,0,1,0,10,0,0,0,11:05.4
重庆市,巫溪县,206,0,1,0,9,0,0,0,11:05.4
重庆市,两江新区,206,0,1,0,9,0,0,0,11:05.4
重庆市,江北区,206,0,1,0,8,0,0,0,11:05.4
重庆市,九龙坡区,206,0,1,0,8,0,0,0,11:05.4
重庆市,长寿区,206,0,1,0,8,0,0,0,11:05.4
重庆市,垫江县,206,0,1,0,8,0,0,0,11:05.4
重庆市,石柱,206,0,1,0,7,0,0,0,11:05.4
重庆市,大渡口区,206,0,1,0,6,0,0,0,11:05.4
重庆市,合川区,206,0,1,0,6,0,0,0,11:05.4
重庆市,璧山区,206,0,1,0,6,0,0,0,11:05.4
重庆市,巫山县,206,0,1,0,6,0,1,0,11:05.4
重庆市,奉节县,206,0,1,0,5,0,0,0,11:05.4
重庆市,渝中区,206,0,1,0,5,0,0,0,11:05.4
重庆市,綦江区,206,0,1,0,4,0,0,0,11:05.4
重庆市,大足区,206,0,1,0,4,0,0,0,11:05.4
重庆市,江津区,206,0,1,0,3,0,0,0,11:05.4
重庆市,永川区,206,0,1,0,3,0,0,0,11:05.4
重庆市,丰都县,206,0,1,0,3,0,0,0,11:05.4
重庆市,南岸区,206,0,1,0,3,0,0,0,11:05.4
重庆市,铜梁区,206,0,1,0,2,0,0,0,11:05.4
重庆市,潼南区,206,0,1,0,2,0,0,0,11:05.4
重庆市,梁平区,206,0,1,0,2,0,0,0,11:05.4
重庆市,黔江区,206,0,1,0,2,0,0,0,11:05.4
重庆市,涪陵区,206,0,1,0,1,0,0,0,11:05.4
重庆市,巴南区,206,0,1,0,1,0,0,0,11:05.4
重庆市,城口,206,0,1,0,1,0,0,0,11:05.4
重庆市,秀山,206,0,1,0,1,0,0,0,11:05.4
重庆市,武隆区,206,0,1,0,1,0,0,0,11:05.4
重庆市,荣昌区,206,0,1,0,1,0,0,0,11:05.4
重庆市,万州区,206,0,1,0,28,0,0,0,09:58.6
重庆市,开州区,206,0,1,0,16,0,0,0,09:58.6
重庆市,云阳县,206,0,1,0,15,0,0,0,09:58.6
重庆市,忠县,206,0,1,0,12,0,0,0,09:58.6
重庆市,渝北区,206,0,1,0,10,0,0,0,09:58.6
重庆市,巫溪县,206,0,1,0,9,0,0,0,09:58.6
重庆市,两江新区,206,0,1,0,9,0,0,0,09:58.6
重庆市,江北区,206,0,1,0,8,0,0,0,09:58.6
重庆市,九龙坡区,206,0,1,0,8,0,0,0,09:58.6
重庆市,长寿区,206,0,1,0,8,0,0,0,09:58.6
重庆市,垫江县,206,0,1,0,8,0,0,0,09:58.6
重庆市,石柱,206,0,1,0,7,0,0,0,09:58.6
重庆市,大渡口区,206,0,1,0,6,0,0,0,09:58.6
重庆市,合川区,206,0,1,0,6,0,0,0,09:58.6
重庆市,璧山区,206,0,1,0,6,0,0,0,09:58.6
重庆市,巫山,206,0,1,0,6,0,1,0,09:58.6
重庆市,奉节,206,0,1,0,5,0,0,0,09:58.6
重庆市,渝中区,206,0,1,0,5,0,0,0,09:58.6
重庆市,綦江区,206,0,1,0,4,0,0,0,09:58.6
重庆市,大足区,206,0,1,0,4,0,0,0,09:58.6
